Shipment_ID,Order_Date,Shipping_Mode,Region,Market,Product_Category,Priority,Distance_km,Shipment_Weight_kg,Order_Quantity,Scheduled_Days,Actual_Delivery_Days,Shipping_Cost,Sales_Value,Delay_Days,On_Time,Cost_per_Unit
SHP100174,2017-02-01 18:30:04.502251125,Standard Class,Western Europe,LATAM,Sports,High,1379.56,25.06,3,4,4,119.5,518.1,0,1,39.833333333333336
SHP100175,2017-02-01 22:53:00.390195097,First Class,Eastern Asia,Africa,Technology,Medium,1421.8,19.59,4,2,4,148.05,496.64,2,0,37.0125
SHP100176,2017-02-02 03:15:56.278139069,Standard Class,Eastern Asia,LATAM,Technology,Medium,973.89,14.42,1,4,3,82.61,275.37,0,1,82.61
SHP100177,2017-02-02 07:38:52.166083041,Standard Class,Western Europe,USCA,Office Supplies,Low,398.02,10.73,2,4,3,47.93,341.99,0,1,23.965
SHP100178,2017-02-02 12:01:48.054027013,Second Class,Central America,USCA,Technology,Medium,504.48,6.32,4,3,1,64.34,376.25,0,1,16.085
SHP100179,2017-02-02 16:24:43.941970985,Standard Class,Central America,USCA,Clothing,High,772.07,32.004999999999995,5,4,4,101.35,593.11,0,1,20.27
SHP100180,2017-02-02 20:47:39.829914957,First Class,USCA,Africa,Sports,Medium,853.27,8.02,4,2,2,88.87,262.33,0,1,22.2175
SHP100181,2017-02-03 01:10:35.717858929,First Class,Central America,Europe,Office Supplies,Medium,1141.71,17.55,4,2,3,109.34,364.42,1,0,27.335
SHP100182,2017-02-03 05:33:31.605802901,Standard Class,South America,Pacific Asia,Clothing,Low,673.61,21.82,3,4,5,91.51,524.6,1,0,30.503333333333334
SHP100183,2017-02-03 09:56:27.493746873,Second Class,Western Europe,LATAM,Sports,Low,1359.43,8.98,4,3,2,114.64,285.41,0,1,28.66
SHP100184,2017-02-03 14:19:23.381690845,Standard Class,South America,Europe,Sports,High,1349.6,21.56,1,4,4,98.08,270.52,0,1,98.08
SHP100185,2017-02-03 18:42:19.269634817,Same Day,South America,USCA,Technology,Medium,1797.05,18.55,5,1,1,163.65,333.06,0,1,32.730000000000004
SHP100186,2017-02-03 23:05:15.157578789,Standard Class,Western Europe,Europe,Sports,High,796.11,31.51,4,4,6,121.07,517.19,2,0,30.2675
SHP100187,2017-02-04 03:28:11.045522761,Same Day,South America,Europe,Sports,High,985.12,9.41,4,1,1,120.36,407.95,0,1,30.09
SHP100188,2017-02-04 07:51:06.933466733,Second Class,USCA,Africa,Technology,High,711.67,6.01,3,3,3,75.53,307.34,0,1,25.176666666666666
SHP100189,2017-02-04 12:14:02.821410705,Standard Class,USCA,USCA,Office Supplies,Medium,401.97,9.23,2,4,6,60.36,239.68,2,0,30.18
SHP100190,2017-02-04 16:36:58.709354677,Standard Class,Western Europe,USCA,Technology,Medium,2338.11,13.67,2,4,3,135.79,191.58,0,1,67.895
SHP100191,2017-02-04 20:59:54.597298649,Same Day,Oceania,LATAM,Office Supplies,High,1654.01,12.58,1,1,1,139.83,149.16,0,1,139.83
SHP100192,2017-02-05 01:22:50.485242621,First Class,Oceania,LATAM,Sports,High,1331.67,9.81,4,2,1,112.71,471.48,0,1,28.1775
SHP100193,2017-02-05 05:45:46.373186593,Standard Class,Western Europe,LATAM,Clothing,High,776.99,4.26,6,4,4,53.89,308.24,0,1,8.981666666666667
SHP100194,2017-02-05 10:08:42.261130565,Second Class,Western Europe,LATAM,Office Supplies,Medium,373.61,15.78,3,3,4,83.36,365.15,1,0,27.786666666666665
SHP100195,2017-02-05 14:31:38.149074537,Standard Class,Western Europe,Europe,Office Supplies,Medium,1487.23,32.004999999999995,2,4,5,143.46,483.22,1,0,71.73
SHP100196,2017-02-05 18:54:34.037018509,Standard Class,Central America,Europe,Office Supplies,Medium,702.61,15.73,1,4,7,74.12,197.53,3,0,74.12
SHP100197,2017-02-05 23:17:29.924962481,Standard Class,Western Europe,LATAM,Office Supplies,High,1045.63,17.03,2,4,2,90.74,198.4,0,1,45.37
SHP100198,2017-02-06 03:40:25.812906453,Standard Class,USCA,LATAM,Sports,Medium,502.97,16.69,4,4,5,73.3,538.73,1,0,18.325
SHP100199,2017-02-06 08:03:21.700850425,First Class,USCA,LATAM,Clothing,Low,933.14,12.27,3,2,2,116.0,380.64,0,1,38.666666666666664
SHP100200,2017-02-06 12:26:17.588794397,Standard Class,Eastern Asia,Pacific Asia,Office Supplies,High,527.6,20.34,2,4,4,82.44,288.36,0,1,41.22
SHP100201,2017-02-06 16:49:13.476738369,First Class,Oceania,LATAM,Clothing,Medium,543.58,15.14,2,2,2,87.09,280.09,0,1,43.545
SHP100202,2017-02-06 21:12:09.364682341,Standard Class,Oceania,Pacific Asia,Sports,Medium,924.84,10.26,6,4,3,94.23,613.27,0,1,15.705
SHP100203,2017-02-07 01:35:05.252626313,Standard Class,Western Europe,LATAM,Office Supplies,Low,212.05,7.86,1,4,6,43.23,181.14,2,0,43.23
SHP100204,2017-02-07 05:58:01.140570285,Standard Class,Oceania,USCA,Clothing,Medium,221.95,10.62,3,4,5,61.16,302.08,1,0,20.386666666666667
SHP100205,2017-02-07 10:20:57.028514257,Standard Class,Western Europe,Africa,Office Supplies,Medium,439.78,14.48,2,4,5,52.75,261.43,1,0,26.375
SHP100206,2017-02-07 14:43:52.916458229,Standard Class,Western Europe,Europe,Office Supplies,Medium,667.79,10.24,1,4,6,63.29,188.95,2,0,63.29
SHP100207,2017-02-07 19:06:48.804402201,Standard Class,Oceania,USCA,Sports,Low,1386.31,14.48,4,4,3,98.44,264.27,0,1,24.61
SHP100208,2017-02-07 23:29:44.692346173,Second Class,Oceania,Africa,Office Supplies,Low,695.76,15.51,5,3,2,87.11,487.82,0,1,17.422
SHP100209,2017-02-08 03:52:40.580290145,Standard Class,Eastern Asia,Pacific Asia,Clothing,Medium,773.42,19.26,5,4,2,104.93,305.67,0,1,20.986
SHP100210,2017-02-08 08:15:36.468234117,Standard Class,South America,Europe,Clothing,High,629.75,24.67,2,4,4,90.74,279.41,0,1,45.37
SHP100211,2017-02-08 12:38:32.356178089,Standard Class,Eastern Asia,Pacific Asia,Sports,Low,984.15,12.72,3,4,5,69.54,391.8,1,0,23.180000000000003
SHP100212,2017-02-08 17:01:28.244122061,First Class,Eastern Asia,Pacific Asia,Technology,Medium,398.67,5.93,3,2,3,70.66,215.28,1,0,23.55333333333333
SHP100213,2017-02-08 21:24:24.132066033,First Class,Oceania,Europe,Technology,Low,723.23,10.08,2,2,3,99.9,292.51,1,0,49.95
SHP100214,2017-02-09 01:47:20.020010005,Standard Class,USCA,Africa,Sports,Medium,1037.84,12.48,4,4,3,79.12,493.97,0,1,19.78
SHP100215,2017-02-09 06:10:15.907953977,Standard Class,Eastern Asia,Europe,Sports,Medium,919.75,4.44,5,4,5,62.09,493.29,1,0,12.418000000000001
SHP100216,2017-02-09 10:33:11.795897949,Standard Class,USCA,LATAM,Technology,Low,791.25,26.15,3,4,5,98.94,531.37,1,0,32.98
SHP100217,2017-02-09 14:56:07.683841921,Same Day,Oceania,Pacific Asia,Technology,High,798.15,13.17,4,1,2,128.87,526.55,1,0,32.2175
SHP100218,2017-02-09 19:19:03.571785893,Standard Class,Central America,LATAM,Clothing,Medium,1105.89,15.03,1,4,2,79.7,170.76,0,1,79.7
SHP100219,2017-02-09 23:41:59.459729865,Standard Class,Western Europe,Europe,Clothing,High,2338.11,25.82,1,4,5,167.87,401.0,1,0,167.87
SHP100220,2017-02-10 04:04:55.347673837,Standard Class,South America,Europe,Clothing,Low,420.96,8.61,4,4,3,58.55,231.1,0,1,14.6375
SHP100221,2017-02-10 08:27:51.235617809,Standard Class,USCA,Africa,Technology,Low,2338.11,16.71,4,4,4,158.58,323.04,0,1,39.645
SHP100222,2017-02-10 12:50:47.123561781,Standard Class,Central America,Pacific Asia,Sports,Medium,405.63,11.47,1,4,5,33.7,181.4,1,0,33.7
SHP100223,2017-02-10 17:13:43.011505753,First Class,USCA,USCA,Office Supplies,High,87.7,11.01,4,2,3,76.03,494.99,1,0,19.0075
SHP100224,2017-02-10 21:36:38.899449725,Standard Class,Western Europe,Europe,Clothing,Medium,519.35,7.97,4,4,4,58.26,204.22,0,1,14.565
SHP100225,2017-02-11 01:59:34.787393697,Second Class,Western Europe,USCA,Office Supplies,Medium,996.92,30.45,4,3,4,133.21,415.1,1,0,33.3025
SHP100226,2017-02-11 06:22:30.675337669,Standard Class,South America,Pacific Asia,Sports,Medium,811.27,9.91,3,4,3,122.45,335.15,0,1,40.81666666666667
SHP100227,2017-02-11 10:45:26.563281641,Standard Class,Eastern Asia,LATAM,Technology,Low,373.21,17.9,3,4,6,67.44,249.17,2,0,22.48
SHP100228,2017-02-11 15:08:22.451225613,First Class,Western Europe,Pacific Asia,Clothing,Critical,1101.51,4.34,2,2,2,99.17,229.51,0,1,49.585
SHP100229,2017-02-11 19:31:18.339169585,Standard Class,South America,Africa,Technology,Medium,244.23,23.31,4,4,6,91.52,534.98,2,0,22.88
SHP100230,2017-02-11 23:54:14.227113557,First Class,USCA,USCA,Sports,High,2338.11,21.73,3,2,2,160.8,236.72,0,1,53.6
SHP100231,2017-02-12 04:17:10.115057529,Standard Class,USCA,USCA,Clothing,High,1674.23,12.85,2,4,4,109.35,172.75,0,1,54.675
SHP100232,2017-02-12 08:40:06.003001501,Standard Class,USCA,LATAM,Sports,Medium,544.42,10.75,3,4,4,74.89,369.62,0,1,24.963333333333335
SHP100233,2017-02-12 13:03:01.890945473,Same Day,USCA,LATAM,Sports,Low,1845.76,15.18,5,1,3,172.335,419.17,2,0,34.467
SHP100234,2017-02-12 17:25:57.778889445,Standard Class,USCA,Europe,Clothing,High,720.09,32.004999999999995,2,4,4,121.58,347.35,0,1,60.79
SHP100235,2017-02-12 21:48:53.666833417,First Class,Oceania,Pacific Asia,Office Supplies,Medium,1730.4,4.62,3,2,3,114.49,216.17,1,0,38.163333333333334
SHP100236,2017-02-13 02:11:49.554777389,Standard Class,Western Europe,Africa,Clothing,Medium,787.01,18.73,2,4,4,95.39,315.92,0,1,47.695
SHP100237,2017-02-13 06:34:45.442721361,First Class,Western Europe,Europe,Technology,Medium,811.27,7.38,4,2,1,88.16,228.55,0,1,22.04
SHP100238,2017-02-13 10:57:41.330665332,Standard Class,Eastern Asia,Pacific Asia,Office Supplies,High,553.06,12.05,2,4,4,64.54,236.09,0,1,32.27
SHP100239,2017-02-13 15:20:37.218609304,Standard Class,Eastern Asia,LATAM,Clothing,High,1198.47,10.63,3,4,3,82.06,412.87,0,1,27.353333333333335
SHP100240,2017-02-13 19:43:33.106553276,Second Class,Oceania,Africa,Clothing,High,855.07,9.63,2,3,4,78.09,273.21,1,0,39.045
SHP100241,2017-02-14 00:06:28.994497248,First Class,Western Europe,LATAM,Clothing,Low,1117.8,12.11,3,2,1,95.93,380.6,0,1,31.97666666666667
SHP100242,2017-02-14 04:29:24.882441220,First Class,Eastern Asia,LATAM,Clothing,Medium,192.06,6.53,3,2,4,51.23,192.82,2,0,17.076666666666664
SHP100243,2017-02-14 08:52:20.770385192,First Class,South America,USCA,Clothing,Low,1769.46,21.46,4,2,2,164.14,444.94,0,1,41.035
SHP100244,2017-02-14 13:15:16.658329164,First Class,USCA,Pacific Asia,Technology,High,2053.44,4.54,2,2,2,111.85,212.81,0,1,55.925
SHP100245,2017-02-14 17:38:12.546273136,Standard Class,USCA,Europe,Sports,Critical,852.27,16.39,3,4,5,87.09,359.04,1,0,29.03
SHP100246,2017-02-14 22:01:08.434217108,Standard Class,Western Europe,USCA,Technology,Medium,2338.11,10.18,2,4,6,122.76,264.64,2,0,61.38
SHP100247,2017-02-15 02:24:04.322161080,Standard Class,USCA,Pacific Asia,Sports,Low,2284.22,6.4,3,4,4,109.33,291.35,0,1,36.443333333333335
SHP100248,2017-02-15 06:47:00.210105052,Standard Class,USCA,Pacific Asia,Clothing,Medium,1215.71,13.62,3,4,4,98.72,366.54,0,1,32.906666666666666
SHP100249,2017-02-15 11:09:56.098049024,Standard Class,South America,Pacific Asia,Technology,High,1860.79,5.17,4,4,2,103.9,262.93,0,1,25.975
SHP100250,2017-02-15 15:32:51.985992996,Standard Class,Central America,Africa,Sports,Medium,1561.69,12.45,4,4,4,103.93,401.43,0,1,25.9825
SHP100251,2017-02-15 19:55:47.873936968,Standard Class,Oceania,USCA,Sports,Low,145.89,5.57,3,4,4,50.93,315.53,0,1,16.976666666666667
SHP100252,2017-02-16 00:18:43.761880940,Second Class,Eastern Asia,Europe,Clothing,Critical,639.35,15.7,5,3,4,90.53,630.2,1,0,18.106
SHP100253,2017-02-16 04:41:39.649824912,Standard Class,Central America,USCA,Clothing,High,1272.03,7.33,5,4,4,99.28,547.67,0,1,19.856
SHP100254,2017-02-16 09:04:35.537768884,Standard Class,Eastern Asia,LATAM,Office Supplies,Low,2139.06,9.51,3,4,5,107.85,315.82,1,0,35.949999999999996
SHP100255,2017-02-16 13:27:31.425712856,Standard Class,Central America,Pacific Asia,Office Supplies,High,228.78,14.32,3,4,4,48.58,343.27,0,1,16.19333333333333
SHP100256,2017-02-16 17:50:27.313656828,First Class,USCA,LATAM,Sports,Medium,156.49,7.97,2,2,2,66.57,248.81,0,1,33.285
SHP100257,2017-02-16 22:13:23.201600800,Second Class,Eastern Asia,USCA,Office Supplies,Medium,752.56,11.8,1,3,5,80.11,248.52,2,0,80.11
SHP100258,2017-02-17 02:36:19.089544772,Second Class,Oceania,Europe,Technology,Medium,95.43,5.3,6,3,4,50.15,559.63,1,0,8.358333333333333
SHP100259,2017-02-17 06:59:14.977488744,Standard Class,Western Europe,LATAM,Sports,High,733.96,17.24,3,4,4,79.73,322.22,0,1,26.576666666666668
SHP100260,2017-02-17 11:22:10.865432716,Standard Class,South America,LATAM,Technology,High,1013.74,32.004999999999995,2,4,4,128.65,191.47,0,1,64.325
SHP100261,2017-02-17 15:45:06.753376688,Standard Class,Central America,Africa,Office Supplies,Low,358.89,32.004999999999995,5,4,4,102.51,817.88,0,1,20.502000000000002
SHP100262,2017-02-17 20:08:02.641320660,Standard Class,South America,USCA,Technology,Critical,748.58,12.81,5,4,4,62.33,583.68,0,1,12.466
SHP100263,2017-02-18 00:30:58.529264632,Standard Class,South America,LATAM,Sports,Low,1469.73,18.79,4,4,4,97.58,532.3,0,1,24.395
SHP100264,2017-02-18 04:53:54.417208604,Standard Class,Eastern Asia,USCA,Technology,High,517.39,4.58,5,4,5,75.62,258.04,1,0,15.124
SHP100265,2017-02-18 09:16:50.305152576,Standard Class,Western Europe,Europe,Sports,High,411.36,27.84,2,4,4,100.57,274.31,0,1,50.285
SHP100266,2017-02-18 13:39:46.193096548,Same Day,Eastern Asia,LATAM,Office Supplies,Medium,724.17,18.67,5,1,1,130.53,444.69,0,1,26.106
SHP100267,2017-02-18 18:02:42.081040520,Same Day,South America,Europe,Sports,Medium,327.36,9.34,2,1,4,90.74,283.6,3,0,45.37
SHP100268,2017-02-18 22:25:37.968984492,Standard Class,USCA,LATAM,Office Supplies,High,811.27,24.06,4,4,5,162.48,382.41,1,0,40.62
SHP100269,2017-02-19 02:48:33.856928464,Standard Class,Oceania,Pacific Asia,Clothing,Medium,804.41,10.59,3,4,3,84.15,384.27,0,1,28.05
SHP100270,2017-02-19 07:11:29.744872436,Standard Class,Western Europe,Africa,Office Supplies,High,447.12,9.47,3,4,4,48.55,248.39,0,1,16.183333333333334
SHP100271,2017-02-19 11:34:25.632816408,Standard Class,Western Europe,Africa,Sports,Medium,913.31,15.82,2,4,5,74.06,154.1,1,0,37.03
SHP100272,2017-02-19 15:57:21.520760380,First Class,USCA,Africa,Sports,High,721.29,6.79,3,2,4,99.84,291.08,2,0,33.28
SHP100273,2017-02-19 20:20:17.408704352,Standard Class,South America,Europe,Clothing,Medium,663.91,21.37,5,4,3,78.76,390.5,0,1,15.752
SHP100274,2017-02-20 00:43:13.296648324,Second Class,Eastern Asia,USCA,Clothing,Medium,517.28,6.82,2,3,5,66.0,233.57,2,0,33.0
SHP100275,2017-02-20 05:06:09.184592296,Standard Class,USCA,Africa,Office Supplies,Medium,497.82,6.84,5,4,6,59.83,584.86,2,0,11.966
SHP100276,2017-02-20 09:29:05.072536268,Same Day,Oceania,LATAM,Technology,High,196.35,7.39,3,1,1,97.73,396.35,0,1,32.57666666666667
SHP100277,2017-02-20 13:52:00.960480240,Standard Class,Central America,LATAM,Technology,Medium,1859.0,18.5,2,4,4,122.62,320.82,0,1,61.31
SHP100278,2017-02-20 18:14:56.848424212,Second Class,Eastern Asia,Pacific Asia,Clothing,Medium,1163.57,8.68,2,3,2,90.16,305.13,0,1,45.08
SHP100279,2017-02-20 22:37:52.736368184,Standard Class,Western Europe,Europe,Office Supplies,Critical,976.51,5.8,4,4,4,69.2,335.12,0,1,17.3
SHP100280,2017-02-21 03:00:48.624312156,Second Class,USCA,LATAM,Clothing,High,712.86,8.73,3,3,3,69.21,362.73,0,1,23.069999999999997
SHP100281,2017-02-21 07:23:44.512256128,Standard Class,Eastern Asia,LATAM,Clothing,Low,353.58,11.97,1,4,5,52.93,239.3,1,0,52.93
SHP100282,2017-02-21 11:46:40.400200100,Standard Class,Central America,Pacific Asia,Sports,Critical,425.15,6.36,4,4,6,64.82,183.72,2,0,16.205
SHP100283,2017-02-21 16:09:36.288144072,First Class,Oceania,Pacific Asia,Sports,High,218.31,6.47,2,2,2,64.71,150.58,0,1,32.355
SHP100284,2017-02-21 20:32:32.176088044,First Class,USCA,USCA,Sports,Medium,468.43,32.004999999999995,1,2,1,137.55,212.21,0,1,137.55
SHP100285,2017-02-22 00:55:28.064032016,First Class,Oceania,USCA,Clothing,Medium,312.74,7.59,7,2,2,91.68,721.13,0,1,13.097142857142858
SHP100286,2017-02-22 05:18:23.951975988,Second Class,Central America,USCA,Office Supplies,High,2205.31,10.2,3,3,4,137.33,252.41,1,0,45.77666666666667
SHP100287,2017-02-22 09:41:19.839919960,First Class,Central America,LATAM,Technology,High,1406.53,9.95,5,2,3,121.19,480.59,1,0,24.238
SHP100288,2017-02-22 14:04:15.727863932,Standard Class,South America,Pacific Asia,Technology,Medium,829.24,9.66,3,4,4,66.26,331.41,0,1,22.08666666666667
SHP100289,2017-02-22 18:27:11.615807904,Standard Class,Western Europe,Europe,Sports,Medium,386.35,17.15,4,4,5,87.52,595.46,1,0,21.88
SHP100290,2017-02-22 22:50:07.503751876,Standard Class,South America,USCA,Office Supplies,Medium,326.72,20.52,4,4,6,83.52,617.44,2,0,20.88
SHP100291,2017-02-23 03:13:03.391695848,Second Class,Eastern Asia,Africa,Sports,Medium,679.77,10.3,4,3,4,81.07,378.77,1,0,20.2675
SHP100292,2017-02-23 07:35:59.279639820,Standard Class,Central America,LATAM,Office Supplies,Medium,1444.61,6.17,2,4,4,99.96,243.12,0,1,49.98
SHP100293,2017-02-23 11:58:55.167583792,Standard Class,South America,Europe,Office Supplies,Low,224.15,24.56,1,4,4,78.21,324.59,0,1,78.21
SHP100294,2017-02-23 16:21:51.055527764,Second Class,Western Europe,LATAM,Office Supplies,High,1153.45,11.56,3,3,3,85.89,428.19,0,1,28.63
SHP100295,2017-02-23 20:44:46.943471736,First Class,Western Europe,USCA,Clothing,High,466.77,31.55,2,2,4,117.29,220.45,2,0,58.645
SHP100296,2017-02-24 01:07:42.831415708,Standard Class,Central America,LATAM,Office Supplies,Medium,536.38,3.54,2,4,4,54.69,209.44,0,1,27.345
SHP100297,2017-02-24 05:30:38.719359680,Standard Class,USCA,USCA,Clothing,Medium,812.17,13.56,4,4,4,94.41,265.12,0,1,23.6025
SHP100298,2017-02-24 09:53:34.607303652,Standard Class,South America,LATAM,Technology,Medium,397.31,32.004999999999995,1,4,4,118.65,330.8,0,1,118.65
SHP100299,2017-02-24 14:16:30.495247624,Standard Class,Oceania,USCA,Technology,Medium,654.72,10.03,1,4,6,61.7,152.84,2,0,61.7
SHP100300,2017-02-24 18:39:26.383191596,Standard Class,Central America,Pacific Asia,Clothing,Critical,370.02,10.76,3,4,7,63.37,283.86,3,0,21.12333333333333
SHP100301,2017-02-24 23:02:22.271135568,Second Class,Eastern Asia,Pacific Asia,Technology,High,497.42,14.33,2,3,4,72.7,322.57,1,0,36.35
SHP100302,2017-02-25 03:25:18.159079540,Second Class,South America,Pacific Asia,Technology,Medium,1302.26,8.96,6,3,4,98.72,507.01,1,0,16.453333333333333
SHP100303,2017-02-25 07:48:14.047023512,Second Class,South America,Pacific Asia,Sports,Medium,842.39,10.26,4,3,4,72.78,440.0,1,0,18.195
SHP100304,2017-02-25 12:11:09.934967484,Standard Class,Central America,Pacific Asia,Clothing,Medium,1299.04,10.12,6,4,2,100.19,298.65,0,1,16.698333333333334
SHP100305,2017-02-25 16:34:05.822911456,First Class,USCA,Africa,Clothing,Medium,461.92,8.63,6,2,3,101.08,657.55,1,0,16.846666666666668
SHP100306,2017-02-25 20:57:01.710855428,Standard Class,South America,LATAM,Clothing,Medium,1159.12,23.95,2,4,5,113.66,362.73,1,0,56.83
SHP100307,2017-02-26 01:19:57.598799400,Standard Class,South America,Pacific Asia,Sports,High,171.83,15.7,3,4,5,60.56,351.91,1,0,20.186666666666667
SHP100308,2017-02-26 05:42:53.486743372,First Class,Eastern Asia,Africa,Clothing,High,811.92,13.98,2,2,2,112.6,285.17,0,1,56.3
SHP100309,2017-02-26 10:05:49.374687344,Standard Class,USCA,Africa,Technology,Medium,1210.5,19.01,2,4,4,126.13,246.88,0,1,63.065
SHP100310,2017-02-26 14:28:45.262631316,Standard Class,Eastern Asia,LATAM,Office Supplies,High,164.84,12.27,3,4,4,42.75,391.82,0,1,14.25
SHP100311,2017-02-26 18:51:41.150575288,First Class,Oceania,LATAM,Sports,High,466.29,7.96,5,2,4,64.33,219.28,2,0,12.866
SHP100312,2017-02-26 23:14:37.038519260,Standard Class,Eastern Asia,USCA,Sports,High,811.51,8.75,2,4,4,70.23,189.75,0,1,35.115
SHP100313,2017-02-27 03:37:32.926463232,Second Class,Oceania,USCA,Clothing,Critical,1514.81,12.19,7,3,6,132.21,412.7,3,0,18.88714285714286
SHP100314,2017-02-27 08:00:28.814407204,Standard Class,Eastern Asia,Pacific Asia,Office Supplies,Medium,497.37,6.8,1,4,5,36.23,167.93,1,0,36.23
SHP100315,2017-02-27 12:23:24.702351176,Second Class,Oceania,Europe,Office Supplies,Medium,1129.01,9.25,1,3,2,96.16,170.75,0,1,96.16
SHP100316,2017-02-27 16:46:20.590295148,Standard Class,USCA,USCA,Office Supplies,High,1936.26,9.17,4,4,4,109.24,475.53,0,1,27.31
SHP100317,2017-02-27 21:09:16.478239120,Standard Class,Eastern Asia,Europe,Technology,High,1163.95,32.004999999999995,3,4,4,132.27,383.03,0,1,44.09
SHP100318,2017-02-28 01:32:12.366183092,Second Class,Eastern Asia,USCA,Office Supplies,High,673.16,2.65,4,3,1,60.06,458.59,0,1,15.015
SHP100319,2017-02-28 05:55:08.254127064,Standard Class,Central America,Africa,Clothing,Low,1016.84,12.27,5,4,6,77.13,486.04,2,0,15.425999999999998
SHP100320,2017-02-28 10:18:04.142071036,Standard Class,Eastern Asia,Africa,Technology,Medium,485.98,31.47,2,4,5,86.72,416.95,1,0,43.36
SHP100321,2017-02-28 14:41:00.030015008,Standard Class,Oceania,Africa,Office Supplies,Low,834.74,13.03,3,4,5,84.17,237.15,1,0,28.05666666666667
SHP100322,2017-02-28 19:03:55.917958980,Standard Class,Central America,Europe,Clothing,Medium,698.02,18.44,2,4,5,75.0,405.13,1,0,37.5
SHP100323,2017-02-28 23:26:51.805902952,Standard Class,Oceania,Pacific Asia,Technology,Medium,994.12,12.87,5,4,3,90.89,362.8,0,1,18.178
SHP100324,2017-03-01 03:49:47.693846924,Standard Class,Eastern Asia,USCA,Technology,Low,570.61,8.44,2,4,4,58.43,230.66,0,1,29.215
SHP100325,2017-03-01 08:12:43.581790896,First Class,Eastern Asia,USCA,Office Supplies,Low,1032.83,3.55,5,2,3,87.42,391.93,1,0,17.484
SHP100326,2017-03-01 12:35:39.469734868,Standard Class,Oceania,Europe,Technology,High,566.39,13.64,1,4,3,65.56,136.3,0,1,65.56
SHP100327,2017-03-01 16:58:35.357678840,Standard Class,USCA,Africa,Sports,Medium,1397.64,7.95,1,4,2,85.86,77.18,0,1,85.86
